student_id,age,gender,degree_type,stream,year_of_study,college_tier,urban_or_rural,daily_ai_tool_usage_hrs,primary_ai_tools_used,uses_ai_for_assignments,ai_replaces_own_thinking_score,ai_dependency_score,placement_anxiety_score,fear_of_job_loss_to_ai,career_clarity_score,internship_experience,weekly_job_application_count,resume_confidence_score,interview_anxiety_score,daily_study_hours,self_learning_hours_per_week,skill_development_courses_taken,social_media_hrs_per_day,sleep_hours,stress_level,burnout_score,motivation_score,seeks_career_counseling,overall_career_readiness_score
STU_13656,28,Female,B.Sc/B.A/B.Com,Engineering (Non-CS),1,Tier 2,Urban,3.2,Claude,Sometimes,5,8,9,5,4,1,4,3,8,2.8,4.2,3,4.3,6.2,5,10,2,1.0,5.08
STU_13657,25,Non-binary,B.Sc/B.A/B.Com,CS/IT,2,Tier 1,Urban,1.0,ChatGPT,Rarely,1,2,3,3,7,4,0,5,4,8.8,17.3,5,2.0,6.4,4,3,7,0.0,9.94
STU_13658,20,Female,B.Tech/B.E.,Engineering (Non-CS),3,Tier 2,Urban,0.5,Claude,Never,1,1,4,4,5,3,14,5,4,3.5,9.9,7,1.6,7.2,3,4,8,0.0,7.74
STU_13659,22,Female,M.Tech/M.Sc,Commerce/Management,2,Tier 3,Urban,2.6,Claude,Sometimes,3,6,3,4,8,1,6,4,4,2.9,0.2,4,3.8,6.6,4,9,3,0.0,7.47
STU_13660,20,Female,M.Tech/M.Sc,Engineering (Non-CS),2,Tier 2,Urban,0.0,None,Never,3,2,6,4,1,1,15,4,5,2.3,0.0,2,0.4,6.6,5,2,6,0.0,3.17
STU_13661,24,Non-binary,B.Tech/B.E.,CS/IT,4,Tier 3,Urban,3.2,ChatGPT,Sometimes,4,7,7,5,7,3,16,5,8,4.6,15.9,5,0.0,5.4,5,7,6,0.0,5.63
STU_13662,20,Female,B.Sc/B.A/B.Com,Engineering (Non-CS),1,Tier 1,Urban,1.2,Claude,Rarely,2,3,9,3,8,4,0,1,10,4.4,8.1,3,0.0,,6,5,6,0.0,7.64
STU_13663,22,Female,B.Tech/B.E.,CS/IT,2,Tier 1,Rural,2.7,GitHub Copilot,Sometimes,2,3,1,2,7,3,0,5,1,4.9,22.7,4,3.4,8.4,4,7,6,0.0,7.81
STU_13664,20,Male,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,0.2,Claude,Never,2,3,6,2,5,0,10,1,6,0.0,,0,2.6,7.0,5,7,2,0.0,6.22
STU_13665,21,Female,B.Tech/B.E.,CS/IT,1,Tier 2,Rural,1.7,ChatGPT,Rarely,3,3,5,2,6,2,10,2,4,4.6,7.2,1,0.8,7.2,4,9,5,0.0,4.19
STU_13666,22,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),1,Tier 3,Rural,4.3,Gemini,Frequently,4,4,10,5,6,0,12,2,10,1.8,0.0,0,2.2,7.4,9,10,2,0.0,5.14
STU_13667,21,Female,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Rural,3.7,Claude,Sometimes,1,5,9,5,6,2,5,4,8,6.4,17.8,6,1.1,7.6,8,6,4,0.0,6.04
STU_13668,21,Male,B.Tech/B.E.,CS/IT,1,Tier 3,Urban,1.7,ChatGPT,Rarely,3,4,7,4,5,2,0,5,7,5.3,,2,1.5,6.2,7,3,7,0.0,7.96
STU_13669,21,Female,B.Sc/B.A/B.Com,CS/IT,2,Tier 3,Urban,2.7,GitHub Copilot,Sometimes,4,6,10,4,9,3,19,4,10,1.3,,3,3.6,6.4,8,8,3,1.0,6.48
STU_13670,25,Male,B.Tech/B.E.,CS/IT,4,Tier 2,Urban,2.1,Gemini,Rarely,2,4,6,5,8,4,5,5,2,5.3,12.6,4,3.6,7.0,6,4,6,0.0,9.01
STU_13671,18,Female,B.Tech/B.E.,Engineering (Non-CS),1,Tier 2,Urban,0.0,None,Never,1,3,9,5,3,2,11,4,7,6.0,11.8,2,4.8,5.8,7,6,5,0.0,6.88
STU_13672,19,Female,B.Sc/B.A/B.Com,CS/IT,3,Tier 3,Rural,0.4,Gemini,Never,2,1,6,4,6,2,18,4,6,1.1,10.1,2,4.3,5.9,4,5,5,0.0,7.78
STU_13673,26,Female,MBA,Engineering (Non-CS),1,Tier 2,Urban,0.0,None,Never,1,1,4,3,6,3,5,5,5,7.7,14.2,6,0.0,5.8,6,7,7,0.0,9.26
STU_13674,19,Male,B.Tech/B.E.,CS/IT,2,Tier 2,Urban,4.5,ChatGPT,Frequently,5,10,8,5,3,2,7,3,7,3.9,4.6,0,2.7,5.9,8,9,2,1.0,3.68
STU_13675,21,Male,M.Tech/M.Sc,Arts/Sciences,1,Tier 3,Urban,3.3,ChatGPT,Sometimes,3,6,6,4,3,0,8,3,6,2.6,5.9,4,4.3,6.6,7,6,2,1.0,5.45
STU_13676,26,Male,B.Sc/B.A/B.Com,Arts/Sciences,2,Tier 2,Urban,2.3,ChatGPT,Sometimes,3,8,7,5,6,1,15,2,7,4.5,14.6,3,1.1,7.3,7,7,4,0.0,5.59
STU_13677,20,Male,M.Tech/M.Sc,CS/IT,2,Tier 3,Urban,3.1,ChatGPT,Sometimes,4,7,9,4,3,0,9,1,10,1.1,6.2,1,3.1,6.4,7,9,2,0.0,3.75
STU_13678,21,Male,MBA,Commerce/Management,2,Tier 3,Urban,0.6,ChatGPT,Never,2,4,6,2,7,1,5,3,1,2.6,8.7,2,2.8,6.9,2,2,5,0.0,6.05
STU_13679,21,Male,M.Tech/M.Sc,Arts/Sciences,2,Tier 3,Urban,0.3,ChatGPT,Never,5,3,3,2,6,2,6,5,3,2.0,8.4,2,0.7,6.7,1,1,10,0.0,5.88
STU_13680,21,Female,MBA,Commerce/Management,1,Tier 2,Rural,0.0,None,Never,3,5,2,2,6,3,6,5,2,3.4,0.0,2,3.0,7.0,1,2,8,0.0,7.61
STU_13681,25,Male,B.Tech/B.E.,Engineering (Non-CS),3,Tier 3,Urban,0.0,None,Never,4,3,5,3,7,1,0,3,7,0.5,0.0,0,4.9,5.6,4,6,1,0.0,5.66
STU_13682,21,Male,B.Tech/B.E.,Engineering (Non-CS),2,Tier 3,Urban,0.1,None,Never,2,2,5,3,5,2,9,3,7,3.7,1.1,4,3.4,6.8,6,2,6,0.0,5.36
STU_13683,21,Female,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Rural,1.3,ChatGPT,Rarely,3,3,6,4,5,1,9,4,7,0.9,9.6,2,2.2,7.4,4,4,6,0.0,6.33
STU_13684,23,Male,M.Tech/M.Sc,CS/IT,2,Tier 1,Rural,2.3,ChatGPT,Sometimes,2,2,5,3,6,2,10,5,3,3.7,10.9,3,2.4,6.1,5,4,6,0.0,6.39
STU_13685,20,Male,B.Tech/B.E.,Arts/Sciences,4,Tier 2,Urban,1.2,ChatGPT,Rarely,4,4,5,3,4,3,7,4,2,3.4,5.1,6,2.0,9.2,4,3,6,0.0,7.44
STU_13686,21,Male,B.Tech/B.E.,CS/IT,1,Tier 3,Urban,3.2,Claude,Sometimes,4,9,5,4,8,1,12,4,6,4.2,9.8,4,1.6,7.4,5,7,8,0.0,5.1
STU_13687,25,Female,B.Tech/B.E.,CS/IT,3,Tier 2,Urban,2.5,Perplexity,Sometimes,1,4,1,3,8,3,8,5,1,2.8,8.5,3,3.4,8.9,1,1,9,0.0,8.82
STU_13688,23,Female,M.Tech/M.Sc,Engineering (Non-CS),1,Tier 1,Urban,1.3,ChatGPT,Rarely,2,1,2,2,4,2,10,3,2,5.2,6.5,3,1.2,6.6,4,5,5,0.0,7.56
STU_13689,21,Female,B.Sc/B.A/B.Com,CS/IT,2,Tier 3,Rural,0.0,None,Never,2,1,1,1,10,1,1,3,1,1.6,0.5,0,4.0,7.4,2,3,4,0.0,4.94
STU_13690,25,Female,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 3,Urban,1.4,Claude,Rarely,1,5,7,4,4,2,0,4,5,1.4,8.9,2,2.8,6.8,7,8,5,1.0,6.65
STU_13691,21,Male,B.Tech/B.E.,CS/IT,1,Tier 2,Urban,0.0,None,Never,1,3,8,5,5,2,5,3,8,6.0,13.8,1,1.4,6.7,7,6,4,0.0,6.76
STU_13692,22,Female,B.Sc/B.A/B.Com,Arts/Sciences,3,Tier 2,Rural,1.3,ChatGPT,Rarely,3,5,7,2,7,1,23,1,9,2.2,10.0,2,3.8,7.9,4,4,5,0.0,4.5
STU_13693,21,Female,B.Tech/B.E.,Arts/Sciences,1,Tier 3,Urban,3.0,ChatGPT,Sometimes,1,5,8,4,6,1,13,3,8,3.7,14.8,4,0.9,6.2,7,7,7,0.0,4.46
STU_13694,23,Female,B.Tech/B.E.,Commerce/Management,1,Tier 3,Urban,0.6,ChatGPT,Never,4,3,6,4,3,1,9,1,7,1.1,6.7,0,3.8,6.6,4,5,4,1.0,6.51
STU_13695,18,Female,M.Tech/M.Sc,Engineering (Non-CS),2,Tier 1,Rural,0.0,None,Never,3,3,6,4,6,3,14,4,5,2.5,0.0,0,1.7,6.0,6,3,2,0.0,6.55
STU_13696,20,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),1,Tier 2,Urban,0.0,None,Never,1,2,5,2,5,2,7,4,5,4.8,4.4,7,3.3,5.6,5,4,7,0.0,7.42
STU_13697,23,Male,B.Sc/B.A/B.Com,CS/IT,2,Tier 2,Urban,4.0,ChatGPT,Frequently,3,6,3,3,10,3,2,5,3,4.0,16.9,0,3.5,6.6,4,2,7,0.0,10.0
STU_13698,22,Male,M.Tech/M.Sc,CS/IT,1,Tier 2,Urban,3.1,ChatGPT,Sometimes,3,5,2,5,5,1,0,4,2,3.5,9.9,0,4.7,7.3,5,6,5,0.0,7.05
STU_13699,24,Male,B.Tech/B.E.,Engineering (Non-CS),3,Tier 1,Rural,0.8,Claude,Rarely,1,4,3,4,4,2,18,4,4,1.8,0.0,3,3.4,9.4,2,4,5,0.0,3.46
STU_13700,25,Male,B.Tech/B.E.,CS/IT,2,Tier 3,Rural,2.2,ChatGPT,Rarely,2,4,7,4,6,1,5,3,8,3.6,10.2,3,3.1,7.1,5,7,5,0.0,7.52
STU_13701,22,Male,M.Tech/M.Sc,CS/IT,2,Tier 3,Rural,1.2,Gemini,Rarely,2,4,8,5,3,2,0,3,6,1.3,1.4,0,3.2,8.1,5,5,4,1.0,3.93
STU_13702,20,Female,B.Tech/B.E.,Engineering (Non-CS),2,Tier 3,Urban,2.4,ChatGPT,Sometimes,4,5,7,5,5,2,8,2,7,0.6,0.0,0,7.0,6.9,6,7,1,0.0,5.06
STU_13703,20,Female,M.Tech/M.Sc,CS/IT,2,Tier 3,Urban,2.2,Gemini,Rarely,2,2,6,4,4,2,11,4,4,1.5,9.2,2,3.7,6.9,6,7,2,0.0,6.58
STU_13704,24,Female,B.Sc/B.A/B.Com,CS/IT,2,Tier 3,Urban,0.8,Perplexity,Rarely,3,4,4,3,4,1,5,4,7,1.0,0.0,3,5.1,6.9,4,7,4,1.0,6.41
STU_13705,19,Female,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 3,Urban,0.0,None,Never,2,5,6,5,4,2,5,3,7,1.6,7.3,1,1.6,7.0,3,4,6,1.0,7.43
STU_13706,18,Male,B.Tech/B.E.,Commerce/Management,1,Tier 3,Rural,0.7,ChatGPT,Never,3,3,5,4,7,2,1,5,6,4.2,13.7,6,0.0,6.7,5,5,4,0.0,6.52
STU_13707,24,Female,B.Sc/B.A/B.Com,Engineering (Non-CS),3,Tier 2,Urban,2.5,Gemini,Sometimes,4,6,3,4,5,3,5,5,4,0.0,1.8,0,4.1,7.6,4,7,1,0.0,3.59
STU_13708,21,Male,B.Tech/B.E.,Arts/Sciences,1,Tier 2,Urban,1.6,ChatGPT,Rarely,1,1,2,1,8,2,5,4,2,1.8,11.4,0,4.5,8.6,2,2,8,0.0,7.22
STU_13709,21,Male,MBA,Commerce/Management,1,Tier 2,Urban,0.6,Claude,Never,2,3,10,5,3,0,12,2,10,0.5,0.0,0,2.9,8.4,5,7,1,0.0,5.54
STU_13710,19,Male,B.Tech/B.E.,Commerce/Management,1,Tier 3,Urban,4.7,Gemini,Frequently,3,5,5,3,6,0,1,1,5,6.0,10.2,4,1.9,7.6,6,7,4,0.0,5.44
STU_13711,20,Female,B.Sc/B.A/B.Com,CS/IT,1,Tier 2,Urban,4.5,GitHub Copilot,Frequently,4,7,3,5,9,1,7,3,10,0.9,9.3,1,1.8,7.0,7,9,2,,6.86
STU_13712,21,Female,B.Tech/B.E.,Commerce/Management,2,Tier 2,Urban,0.8,ChatGPT,Rarely,1,2,6,2,5,1,14,3,5,1.7,0.0,2,3.5,6.0,3,4,3,0.0,5.62
STU_13713,22,Female,M.Tech/M.Sc,Engineering (Non-CS),1,Tier 3,Rural,0.1,None,Never,2,1,5,4,6,1,7,4,4,2.9,7.9,4,4.6,6.4,4,4,6,1.0,7.32
STU_13714,23,Male,M.Tech/M.Sc,Engineering (Non-CS),2,Tier 3,Urban,1.0,Gemini,Rarely,5,5,7,3,2,0,0,3,8,1.9,3.4,3,0.6,7.9,7,9,1,1.0,4.98
STU_13715,25,Male,B.Sc/B.A/B.Com,CS/IT,3,Tier 3,Urban,1.0,Claude,Rarely,4,9,9,5,5,2,20,4,9,2.3,1.6,4,3.2,7.2,6,9,4,1.0,3.71
STU_13716,22,Female,B.Tech/B.E.,Commerce/Management,2,Tier 2,Rural,3.5,Claude,Sometimes,2,10,6,5,1,0,9,2,7,0.6,0.0,0,4.7,7.3,5,10,1,1.0,3.77
STU_13717,20,Female,B.Tech/B.E.,Commerce/Management,3,Tier 3,Rural,0.0,None,Never,1,4,7,4,2,2,12,3,7,1.9,0.4,3,3.8,5.9,5,3,6,0.0,5.49
STU_13718,26,Female,B.Sc/B.A/B.Com,CS/IT,1,Tier 2,Urban,3.8,Claude,Frequently,3,3,7,4,5,2,11,5,7,4.1,12.1,1,3.3,7.7,5,5,6,0.0,5.87
STU_13719,19,Female,M.Tech/M.Sc,CS/IT,2,Tier 2,Rural,3.4,GitHub Copilot,Sometimes,3,5,8,4,6,1,10,2,6,3.4,6.7,0,2.8,7.0,6,6,2,0.0,5.74
STU_13720,26,Female,B.Tech/B.E.,Arts/Sciences,2,Tier 3,Urban,0.0,None,Never,5,6,7,5,4,2,13,3,7,0.0,0.0,0,5.0,6.6,6,8,1,1.0,6.52
STU_13721,21,Male,B.Tech/B.E.,Engineering (Non-CS),2,Tier 2,Rural,4.2,Claude,Frequently,2,5,5,1,7,1,0,4,6,4.7,14.1,5,3.9,6.5,4,4,5,0.0,7.93
STU_13722,24,Male,B.Tech/B.E.,CS/IT,4,Tier 2,Urban,0.4,Claude,Never,2,4,6,3,1,2,11,3,5,2.3,0.0,0,4.4,6.9,6,6,2,1.0,5.48
STU_13723,25,Male,B.Sc/B.A/B.Com,CS/IT,3,Tier 3,Urban,3.2,Claude,Sometimes,2,5,3,4,10,2,19,4,8,1.9,1.2,2,0.0,7.9,9,7,3,0.0,5.55
STU_13724,26,Female,B.Tech/B.E.,Engineering (Non-CS),3,Tier 3,Rural,0.7,Gemini,Never,2,5,9,5,5,1,20,5,9,6.9,8.9,3,2.5,6.1,8,8,3,0.0,6.97
STU_13725,21,Male,B.Sc/B.A/B.Com,Arts/Sciences,2,Tier 2,Urban,2.3,Perplexity,Sometimes,1,7,4,2,4,2,9,3,5,2.0,2.4,1,5.2,7.9,5,8,2,0.0,4.91
STU_13726,24,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),1,Tier 3,Urban,2.3,ChatGPT,Sometimes,2,4,4,3,6,2,4,5,5,3.7,3.7,2,3.6,8.6,3,3,7,0.0,8.07
STU_13727,19,Female,M.Tech/M.Sc,CS/IT,1,Tier 2,Rural,1.6,Claude,Rarely,3,5,5,3,3,2,15,4,6,3.8,8.9,4,2.5,7.8,5,4,5,1.0,7.21
STU_13728,24,Non-binary,B.Sc/B.A/B.Com,Commerce/Management,3,Tier 3,Urban,2.6,Perplexity,Sometimes,5,6,7,4,3,1,18,2,7,2.2,2.0,1,3.8,6.3,5,6,4,0.0,5.08
STU_13729,22,Male,B.Tech/B.E.,Engineering (Non-CS),3,Tier 3,Rural,4.7,ChatGPT,Frequently,4,5,7,2,4,2,13,3,7,2.5,6.0,3,2.5,6.5,5,6,3,0.0,4.4
STU_13730,21,Female,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 1,Urban,0.0,None,Never,3,1,3,3,7,3,9,5,2,4.4,6.4,5,2.6,7.3,5,3,9,0.0,6.77
STU_13731,27,Female,MBA,CS/IT,2,Tier 2,Urban,2.3,Perplexity,Sometimes,3,9,10,5,4,1,13,3,10,3.6,11.2,2,0.0,8.0,9,10,1,1.0,6.18
STU_13732,20,Female,M.Tech/M.Sc,Commerce/Management,2,Tier 2,Urban,0.0,None,Never,1,1,3,2,4,2,10,4,4,3.2,3.3,2,2.4,5.5,2,2,6,0.0,5.04
STU_13733,25,Female,B.Tech/B.E.,Arts/Sciences,1,Tier 3,Urban,1.8,ChatGPT,Rarely,4,5,2,2,9,3,3,4,5,3.6,9.6,2,1.1,8.4,4,4,7,0.0,8.39
STU_13734,21,Female,B.Tech/B.E.,Commerce/Management,3,Tier 3,Rural,0.7,Gemini,Never,4,4,6,4,1,1,10,3,9,0.0,0.5,0,4.6,8.1,3,3,2,1.0,5.16
STU_13735,20,Female,MBA,CS/IT,2,Tier 3,Urban,1.7,ChatGPT,Rarely,3,2,7,3,5,0,9,3,4,3.3,11.0,3,3.7,7.3,4,5,6,1.0,7.19
STU_13736,21,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 3,Rural,0.0,None,Never,2,1,1,2,6,2,0,4,1,3.9,7.0,3,1.7,7.7,4,4,5,0.0,6.27
STU_13737,22,Female,M.Tech/M.Sc,Engineering (Non-CS),2,Tier 3,Urban,0.0,None,Never,2,1,8,5,4,1,9,3,10,5.1,0.0,1,2.1,5.6,5,4,6,1.0,4.13
STU_13738,21,Male,MBA,Commerce/Management,2,Tier 2,Rural,1.7,Gemini,Rarely,1,5,4,5,8,3,0,5,5,5.5,6.2,3,0.4,7.2,6,7,7,0.0,7.79
STU_13739,19,Female,B.Sc/B.A/B.Com,Arts/Sciences,2,Tier 2,Rural,0.3,ChatGPT,Never,1,1,4,2,4,2,9,5,5,3.1,1.0,1,3.0,7.6,5,5,5,0.0,5.78
STU_13740,23,Female,M.Tech/M.Sc,Arts/Sciences,1,Tier 2,Urban,0.5,Claude,Never,3,3,9,5,3,0,8,2,6,0.0,0.0,0,4.4,7.1,5,4,1,0.0,4.51
STU_13741,20,Female,B.Tech/B.E.,CS/IT,1,Tier 1,Rural,2.1,ChatGPT,Rarely,4,4,5,4,3,1,10,4,6,4.3,3.8,1,1.8,6.7,3,6,2,1.0,6.34
STU_13742,20,Male,B.Tech/B.E.,Commerce/Management,3,Tier 2,Urban,0.0,None,Never,4,7,8,5,3,1,20,2,10,0.5,0.0,0,2.7,5.8,4,3,3,0.0,4.51
STU_13743,23,Female,B.Tech/B.E.,Arts/Sciences,4,Tier 2,Urban,0.7,Gemini,Never,5,5,3,2,6,2,11,4,1,0.3,1.0,0,3.1,6.7,3,5,5,1.0,5.37
STU_13744,26,Male,B.Tech/B.E.,Engineering (Non-CS),2,Tier 3,Urban,2.4,Gemini,Sometimes,4,7,7,4,1,0,12,1,7,0.0,0.0,0,4.7,6.6,4,6,4,1.0,3.21
STU_13745,20,Female,B.Tech/B.E.,Arts/Sciences,1,Tier 1,Urban,0.7,ChatGPT,Never,2,3,4,2,3,1,8,3,4,4.5,2.3,2,1.2,6.8,4,3,3,0.0,3.61
STU_13746,19,Male,B.Sc/B.A/B.Com,Arts/Sciences,3,Tier 1,Urban,3.3,ChatGPT,Sometimes,2,6,1,2,6,2,20,4,5,2.5,5.8,0,4.7,6.9,1,4,4,0.0,6.76
STU_13747,22,Female,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 3,Rural,0.0,None,Never,4,6,1,5,9,1,10,1,5,0.0,0.0,0,6.6,7.5,3,4,4,0.0,4.58
STU_13748,21,Male,B.Sc/B.A/B.Com,Arts/Sciences,3,Tier 2,Rural,2.1,Perplexity,Rarely,1,4,3,1,9,3,10,3,1,4.8,11.1,3,1.7,7.0,4,6,5,0.0,9.07
STU_13749,21,Male,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 1,Urban,4.3,ChatGPT,Frequently,3,8,9,3,7,2,13,1,10,6.7,22.6,4,3.4,6.4,7,8,9,0.0,7.25
STU_13750,20,Male,B.Tech/B.E.,Engineering (Non-CS),1,Tier 3,Urban,0.6,Perplexity,Never,2,4,9,4,4,1,15,4,8,3.3,6.5,2,3.0,5.9,7,7,4,1.0,5.5
STU_13751,21,Female,MBA,CS/IT,2,Tier 2,Rural,1.8,ChatGPT,Rarely,3,4,5,4,4,2,9,5,5,1.5,3.2,3,0.3,7.9,4,4,5,0.0,7.01
STU_13752,22,Male,B.Tech/B.E.,Engineering (Non-CS),1,Tier 3,Rural,1.3,ChatGPT,Rarely,3,3,5,4,2,1,10,4,7,0.8,3.0,8,7.1,7.7,1,2,7,0.0,5.97
STU_13753,26,Female,B.Tech/B.E.,Commerce/Management,1,Tier 3,Rural,1.4,ChatGPT,Rarely,1,1,6,4,4,2,13,3,7,0.8,0.0,3,2.8,6.0,5,5,6,1.0,4.03
STU_13754,19,Male,B.Tech/B.E.,Engineering (Non-CS),1,Tier 1,Urban,0.0,None,Never,3,4,9,4,4,3,14,1,9,5.1,2.8,0,,8.1,6,6,6,0.0,5.5
STU_13755,20,Male,B.Sc/B.A/B.Com,Engineering (Non-CS),2,Tier 1,Rural,2.0,Perplexity,Rarely,5,5,10,3,5,2,10,2,9,3.2,6.0,1,5.2,6.4,1,3,6,0.0,6.51
STU_13756,20,Male,B.Tech/B.E.,Arts/Sciences,1,Tier 3,Urban,3.4,Perplexity,Sometimes,4,6,10,5,3,0,1,3,9,0.6,1.6,3,4.7,6.0,5,7,1,0.0,3.07
STU_13757,22,Female,M.Tech/M.Sc,Arts/Sciences,1,Tier 3,Rural,0.0,None,Never,2,5,9,4,6,2,9,4,10,5.1,1.1,7,3.2,,8,9,2,1.0,5.49
STU_13758,21,Female,B.Tech/B.E.,Commerce/Management,3,Tier 1,Urban,0.8,ChatGPT,Rarely,3,6,2,3,8,3,10,5,2,1.6,6.1,0,5.4,6.9,2,6,1,0.0,7.02
STU_13759,21,Male,MBA,CS/IT,1,Tier 3,Urban,3.4,Perplexity,Sometimes,4,8,10,5,2,1,11,2,10,4.2,6.9,2,5.6,6.3,8,8,4,1.0,4.78
STU_13760,20,Male,B.Sc/B.A/B.Com,Arts/Sciences,3,Tier 3,Urban,0.0,None,Never,1,1,10,3,2,2,25,3,10,3.1,5.0,3,3.4,5.9,7,7,2,0.0,3.48
STU_13761,20,Male,M.Tech/M.Sc,Commerce/Management,1,Tier 3,Urban,0.0,None,Never,1,3,5,2,6,0,10,2,4,3.4,9.0,4,3.1,7.2,7,5,7,0.0,4.86
STU_13762,21,Male,B.Sc/B.A/B.Com,Commerce/Management,2,Tier 3,Urban,0.6,ChatGPT,Never,5,1,6,3,5,2,12,5,8,2.5,3.3,3,3.9,7.3,3,5,5,0.0,6.36
STU_13763,23,Female,B.Sc/B.A/B.Com,CS/IT,3,Tier 2,Urban,2.5,Claude,Sometimes,5,7,5,4,1,2,12,5,4,2.7,1.1,0,4.0,,2,3,5,0.0,5.39
STU_13764,23,Male,MBA,Engineering (Non-CS),1,Tier 3,Rural,0.3,Gemini,Never,4,6,6,3,6,1,20,3,5,3.0,4.3,2,2.4,8.0,4,5,5,0.0,5.4
STU_13765,23,Female,B.Tech/B.E.,CS/IT,4,Tier 3,Rural,0.5,ChatGPT,Never,2,2,4,4,6,2,16,5,5,0.3,5.9,2,1.9,7.1,2,3,5,0.0,5.31
STU_13766,20,Male,B.Sc/B.A/B.Com,CS/IT,1,Tier 3,Urban,3.3,Gemini,Sometimes,5,6,7,3,1,0,14,1,7,0.0,4.1,0,3.5,6.2,3,7,5,0.0,1.25
STU_13767,26,Female,B.Tech/B.E.,Commerce/Management,2,Tier 2,Urban,2.1,Claude,Rarely,4,7,9,5,5,1,9,3,10,1.3,5.2,3,3.2,6.3,7,7,3,0.0,5.97
STU_13768,20,Female,MBA,Commerce/Management,1,Tier 3,Urban,2.1,ChatGPT,Rarely,5,9,4,2,4,1,3,1,3,0.0,2.1,0,6.5,6.5,3,9,1,0.0,5.86
STU_13769,21,Female,B.Sc/B.A/B.Com,CS/IT,3,Tier 3,Urban,4.3,GitHub Copilot,Frequently,3,7,8,5,2,3,7,3,9,0.4,10.2,0,1.0,8.8,5,6,6,0.0,6.48
STU_13770,22,Female,B.Tech/B.E.,Engineering (Non-CS),2,Tier 2,Urban,0.7,Claude,Never,3,3,5,4,7,1,18,3,4,3.5,13.6,2,6.4,6.0,7,6,3,0.0,7.53
STU_13771,18,Male,B.Tech/B.E.,Engineering (Non-CS),4,Tier 3,Urban,3.6,Gemini,Sometimes,4,7,2,5,8,3,22,5,10,1.7,14.6,2,2.6,8.0,6,9,6,0.0,7.04
STU_13772,22,Male,M.Tech/M.Sc,Commerce/Management,2,Tier 2,Urban,1.8,ChatGPT,Rarely,5,3,7,2,2,1,14,1,8,0.0,0.0,0,3.7,7.8,4,6,4,1.0,3.87
STU_13773,19,Male,B.Tech/B.E.,CS/IT,4,Tier 3,Rural,0.9,Gemini,Rarely,3,7,3,5,10,2,21,5,7,1.8,8.3,4,3.8,7.3,8,8,2,0.0,7.21
STU_13774,22,Male,B.Tech/B.E.,Arts/Sciences,3,Tier 3,Urban,0.6,ChatGPT,Never,2,2,7,3,2,2,16,5,7,2.2,6.0,3,1.0,7.4,5,3,6,1.0,5.71
STU_13775,21,Male,B.Sc/B.A/B.Com,CS/IT,3,Tier 2,Rural,0.3,ChatGPT,Never,2,2,5,4,5,1,24,4,2,1.7,5.0,3,2.7,6.0,4,5,5,0.0,4.18
STU_13776,22,Non-binary,MBA,Engineering (Non-CS),2,Tier 3,Urban,0.3,ChatGPT,Never,2,1,8,3,1,0,14,2,7,0.4,0.0,0,4.7,8.3,7,5,1,0.0,4.74
STU_13777,21,Female,B.Tech/B.E.,Engineering (Non-CS),4,Tier 2,Rural,1.8,Claude,Rarely,3,3,7,5,2,2,15,3,9,2.1,2.8,1,4.5,8.1,7,9,1,0.0,4.52
STU_13778,21,Female,M.Tech/M.Sc,Commerce/Management,1,Tier 3,Rural,2.5,Gemini,Sometimes,5,5,3,3,9,1,14,3,3,1.7,0.0,2,4.8,7.5,4,4,6,0.0,5.04
STU_13779,19,Male,B.Tech/B.E.,Commerce/Management,3,Tier 3,Urban,1.1,ChatGPT,Rarely,2,3,2,2,5,2,15,4,4,0.8,0.7,1,4.5,7.1,1,2,5,0.0,7.69
STU_13780,21,Male,B.Tech/B.E.,Commerce/Management,1,Tier 2,Urban,7.1,Perplexity,Always,5,10,4,2,5,1,2,2,6,2.9,9.9,2,3.1,6.2,4,4,5,0.0,6.01
STU_13781,20,Male,M.Tech/M.Sc,Arts/Sciences,2,Tier 3,Urban,1.8,Gemini,Rarely,1,2,4,3,9,2,8,4,5,5.4,9.4,1,4.1,7.4,3,2,9,0.0,7.41
STU_13782,26,Female,B.Sc/B.A/B.Com,Commerce/Management,1,Tier 2,Urban,0.0,None,Never,2,1,6,3,2,0,3,2,6,3.3,0.0,0,6.8,4.9,6,5,3,0.0,3.0
STU_13783,22,Female,B.Sc/B.A/B.Com,Commerce/Management,3,Tier 3,Rural,2.1,Claude,Rarely,3,7,6,3,8,2,9,3,9,1.1,11.4,1,0.8,7.6,3,7,6,0.0,7.14
